3.500000000000000000e+01 3.000000000000000000e+01 1.986801070000000086e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.280257994608802790e+02 4.659681244220507779e+00 4.533034224649099997e+00 4.533034224649099997e+00 3.658933492936051302e+00 1.297171709576730336e+00
3.500000000000000000e+01 3.000000000000000000e+01 1.661346599999999948e-03 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.287389987494554191e+02 4.563547073181467795e+00 4.736558159434309800e+00 4.736558159434309800e+00 7.273063737324471090e-01 -3.184074683065602485e-01
3.500000000000000000e+01 3.000000000000000000e+01 1.907978791000000118e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.246956942952810437e+02 7.370845401538531405e+00 4.615907218126722000e+00 4.615907218126722000e+00 2.010741499953107260e+32 7.438122653530086836e+01
3.500000000000000000e+01 3.000000000000000000e+01 4.907561639999999947e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -1.870685347515929493e+02 1.254963457437997931e+01 3.908885425755897813e+00 3.908885425755897813e+00 inf inf
3.500000000000000000e+01 3.000000000000000000e+01 3.227156750000000074e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.281213702952782114e+02 4.522835216109740486e+00 4.522206847037921307e+00 4.522206847037921307e+00 2.232577137689589541e+00 8.031565853281961154e-01
3.500000000000000000e+01 3.000000000000000000e+01 1.801281315000000105e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.261095432402135543e+02 7.087157740736955702e+00 4.722171886110459127e+00 4.722171886110459127e+00 3.686766003684054943e+29 6.807971734883182080e+01
3.500000000000000000e+01 3.000000000000000000e+01 1.508726559999999939e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.270285828141351772e+02 6.416220340191131299e+00 4.473259734334192217e+00 4.473259734334192217e+00 8.014355788892412928e+18 4.352776608103999934e+01
3.500000000000000000e+01 3.000000000000000000e+01 5.566280059999999946e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.272830587774819264e+02 4.631866433165924946e+00 4.622138907571240907e+00 4.622138907571240907e+00 1.145111494183761494e+02 4.740672193086652442e+00
3.500000000000000000e+01 3.000000000000000000e+01 1.270700606999999871e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.253500041452139158e+02 5.780830256329920758e+00 4.598216361830026244e+00 4.598216361830026244e+00 1.085273323919908008e+13 3.001543807563757582e+01
3.500000000000000000e+01 3.000000000000000000e+01 3.497671039999999953e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.274962448200686254e+02 4.651617789596514285e+00 4.585060618156973078e+00 4.585060618156973078e+00 2.302750030982660512e+00 8.341040743408426605e-01
3.500000000000000000e+01 3.000000000000000000e+01 9.067102309999999776e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.273395939639000858e+02 4.979351697878286132e+00 4.589471000404358847e+00 4.589471000404358847e+00 8.578500997786819935e+06 1.596476974731811538e+01
3.500000000000000000e+01 3.000000000000000000e+01 1.007524450000000030e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.282298067950038387e+02 4.769031957748325112e+00 4.552122784898443797e+00 4.552122784898443797e+00 1.002942821521267458e+00 2.938499898448228807e-03
3.500000000000000000e+01 3.000000000000000000e+01 3.573715689999999723e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.275435794585447695e+02 4.725387501141540270e+00 4.430304218674422145e+00 4.430304218674422145e+00 2.779771707636593536e+00 1.022368804775368289e+00
3.500000000000000000e+01 3.000000000000000000e+01 7.955367600000000719e-03 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.289239532839427795e+02 4.701606198946137738e+00 4.471816557175543494e+00 4.471816557175543494e+00 3.014207083036069434e+00 1.103336804889892164e+00
3.500000000000000000e+01 3.000000000000000000e+01 6.691684500000000431e-03 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.272240902668544038e+02 4.442929975188889102e+00 4.577017740236556165e+00 4.577017740236556165e+00 3.411183389725984227e+00 1.227059266202928711e+00
3.500000000000000000e+01 3.000000000000000000e+01 1.590360999999999988e-03 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.292074144109845122e+02 4.651324177809215143e+00 4.509262338636744971e+00 4.509262338636744971e+00 3.809737829873189319e-01 -9.650247172799312212e-01
3.500000000000000000e+01 3.000000000000000000e+01 2.100866449999999955e-02 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.276138169402238418e+02 4.568427486426315909e+00 4.504699596047544219e+00 4.504699596047544219e+00 2.284553908525241983e+00 8.261707792587458243e-01
3.500000000000000000e+01 3.000000000000000000e+01 2.285942699999999814e-03 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.304816210633991034e+02 4.621167956696183410e+00 4.478464668288381745e+00 4.478464668288381745e+00 7.538123375558586359e-02 -2.585196924129490981e+00
3.500000000000000000e+01 3.000000000000000000e+01 1.942024388999999962e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.213829337176638603e+02 7.059221745337424636e+00 4.804028160442953777e+00 4.804028160442953777e+00 6.328824880421624408e+34 8.013300773781648445e+01
3.500000000000000000e+01 3.000000000000000000e+01 1.698253396000000137e-01 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.233436235032947650e+02 6.901067025170931402e+00 4.594940579914236878e+00 4.594940579914236878e+00 4.941668222489051981e+25 5.916233029590435422e+01
3.500000000000000000e+01 3.000000000000000000e+01 1.772121599999999970e-03 4.100000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.282194314793447063e+02 4.746975579312731952e+00 4.487756387766864918e+00 4.487756387766864918e+00 9.305539332869759983e-01 -7.197524296000779032e-02
