1.400000000000000000e+01 7.500000000000000000e+00 2.018301550999999916e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.889858940107035778e+03 3.077543606646941043e+00 2.917546936826511228e+00 2.917546936826511228e+00 2.970943836555192785e+00 1.088879692415957834e+00
1.400000000000000000e+01 7.500000000000000000e+00 6.002982500000000193e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916905361277602424e+03 2.860622768525445281e+00 2.706900119271267613e+00 2.706900119271267613e+00 9.223794190155180317e+00 2.221786470288861892e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.716219999999999968e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.897010265886349771e+03 2.947303943116821756e+00 2.877089365753363381e+00 2.877089365753363381e+00 3.303638681039266167e+00 1.195024491639742337e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.967582420000000068e-02 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916828769908901904e+03 2.796876984189111681e+00 2.743443349852441315e+00 2.743443349852441315e+00 7.833865132218353899e+00 2.058456019396999181e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.812726942000000008e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.897381061166040581e+03 3.029113434460668941e+00 2.897231815889426798e+00 2.897231815889426798e+00 2.516166351287875802e+00 9.227364540165581275e-01
1.400000000000000000e+01 7.500000000000000000e+00 1.843148699999999987e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916640217480457977e+03 2.983790944274915091e+00 2.692488152299119974e+00 2.692488152299119974e+00 7.687932987915157668e+00 2.039651955177760101e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.702433300000000043e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916740523599767585e+03 2.885492070387499552e+00 2.730055336477562378e+00 2.730055336477562378e+00 7.990733507574134364e+00 2.078282558765295107e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.996385950000000020e-02 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.917372849027899974e+03 2.841601567492034519e+00 2.673505266059692076e+00 2.673505266059692076e+00 5.106688994313317131e+00 1.630551247889343358e+00
1.400000000000000000e+01 7.500000000000000000e+00 4.525546250000000298e-02 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916460479936994034e+03 2.840088358568209514e+00 2.720870604830906814e+00 2.720870604830906814e+00 6.100368471085871214e+00 1.808349174450995633e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.405109560000000063e-02 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.917110601102951023e+03 2.811457893060378410e+00 2.657240238315807801e+00 2.657240238315807801e+00 6.256314805403013324e+00 1.833591322533720813e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.388419451000000027e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.905120327181407447e+03 2.834656647318752221e+00 2.770055220246376848e+00 2.770055220246376848e+00 2.572352511534971686e+00 9.448208543458349595e-01
1.400000000000000000e+01 7.500000000000000000e+00 6.982553499999999587e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916761485036164231e+03 2.856957151676397189e+00 2.706837358334723831e+00 2.706837358334723831e+00 8.978852478065004306e+00 2.194872087741714495e+00
1.400000000000000000e+01 7.500000000000000000e+00 2.592494611000000226e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.864067390903905562e+03 3.079683481930715061e+00 3.053550470501249947e+00 3.053550470501249947e+00 2.799921166044691656e+00 1.029591261800760549e+00
1.400000000000000000e+01 7.500000000000000000e+00 3.065972200000000210e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916870570528331882e+03 2.824888630701479997e+00 2.660202655472858169e+00 2.660202655472858169e+00 8.119316580919544890e+00 2.094245985720135650e+00
1.400000000000000000e+01 7.500000000000000000e+00 2.324042159999999829e-02 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.917062816566920446e+03 2.924192514072274207e+00 2.650051558566701715e+00 2.650051558566701715e+00 6.847943872022797862e+00 1.923948442547498416e+00
1.400000000000000000e+01 7.500000000000000000e+00 2.470700999999999870e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.871669327151711514e+03 3.001141262572218693e+00 2.970262273507614736e+00 2.970262273507614736e+00 3.543979301907608459e+00 1.265250192406256247e+00
1.400000000000000000e+01 7.500000000000000000e+00 3.728324580000000332e-02 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916873378593708367e+03 2.820384426812324818e+00 2.681509566139993694e+00 2.681509566139993694e+00 4.537564575343207451e+00 1.512390430970299349e+00
1.400000000000000000e+01 7.500000000000000000e+00 1.014190596000000000e-01 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.912418227329225829e+03 2.889220257337456133e+00 2.773646052598905953e+00 2.773646052598905953e+00 2.901824037201113260e+00 1.065339517613665521e+00
1.400000000000000000e+01 7.500000000000000000e+00 5.265806500000000216e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916912090922381594e+03 2.859973321826146275e+00 2.732790637383004650e+00 2.732790637383004650e+00 7.053628826674843921e+00 1.953542211585499899e+00
1.400000000000000000e+01 7.500000000000000000e+00 2.777281700000000172e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916007111894388800e+03 2.843431823662740499e+00 2.669662833611710084e+00 2.669662833611710084e+00 1.601309563641004274e+01 2.773406864745538769e+00
1.400000000000000000e+01 7.500000000000000000e+00 3.350469799999999856e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.916506043009254427e+03 2.875154097786435159e+00 2.696998288784016040e+00 2.696998288784016040e+00 1.200924887205961333e+01 2.485677092259265919e+00
1.400000000000000000e+01 7.500000000000000000e+00 4.378322999999999937e-03 4.400000000000000000e+02 9.000000000000000000e+01 9.000000000000000000e+01 -2.917004062290123784e+03 2.840481973511941760e+00 2.675018828921110980e+00 2.675018828921110980e+00 5.859509193994860254e+00 1.768065844790271512e+00
