2.300000000000000000e+01 1.300000000000000000e+01 1.415133499999999926e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018549952613660025e+03 2.135030264117062870e+00 1.475133349794305104e+00 1.475133349794305104e+00 5.469477477042532882e+03 8.606938365632458954e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.912186814000000068e-01 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.010627733274936304e+03 2.146367669176129311e+00 1.942127967387023091e+00 1.942127967387023091e+00 3.273601031277711826e+01 3.488475704797792787e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.493608300000000125e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018428992270334561e+03 2.167786628031990404e+00 1.480303845020898734e+00 1.480303845020898734e+00 6.582105248184612719e+03 8.792109919680001440e+00
2.300000000000000000e+01 1.300000000000000000e+01 7.052587400000000055e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018578666093387483e+03 2.154736229743321019e+00 1.495405597684566601e+00 1.495405597684566601e+00 5.678836152821088945e+03 8.644501588047432961e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.614922082000000203e-01 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.000486322683078129e+03 2.291501997062255214e+00 2.246776383065366645e+00 2.246776383065366645e+00 4.016328163460195277e+00 1.390368093060033061e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.130331070000000132e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018378740349502777e+03 2.137726020862601217e+00 1.495231919860771086e+00 1.495231919860771086e+00 5.505365279921905312e+03 8.613478401164684328e+00
2.300000000000000000e+01 1.300000000000000000e+01 9.815920170000000389e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.016308521296399590e+03 2.154422728924259900e+00 1.601224548504546874e+00 1.601224548504546874e+00 1.038374456049860328e+03 6.945411746311606294e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.525297810000000018e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018180643952997571e+03 2.173471297686205617e+00 1.496331932550447164e+00 1.496331932550447164e+00 6.022415622872828862e+03 8.703243724075036880e+00
2.300000000000000000e+01 1.300000000000000000e+01 4.868230250000000342e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018534881462108956e+03 2.102303255129868376e+00 1.520422917249106831e+00 1.520422917249106831e+00 1.986418804283692225e+03 7.594088700663292002e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.242333280000000095e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018527076934670504e+03 2.149391140659417943e+00 1.483127597187831270e+00 1.483127597187831270e+00 4.854623990930007494e+03 8.487686929925985169e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.973801299999999977e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018830768385630222e+03 2.128994819365857438e+00 1.467780710652505149e+00 1.467780710652505149e+00 4.363497894281607842e+03 8.381029284027704307e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.914814160000000001e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018526978518560327e+03 2.120277346313287126e+00 1.491519687085656187e+00 1.491519687085656187e+00 3.987665604450050068e+03 8.290961277127280482e+00
2.300000000000000000e+01 1.300000000000000000e+01 3.412769620000000170e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018141153241826487e+03 2.163014775757233110e+00 1.502998276272819567e+00 1.502998276272819567e+00 5.019919904983697052e+03 8.521169257375959205e+00
2.300000000000000000e+01 1.300000000000000000e+01 6.092579199999999945e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018530110395224824e+03 2.143331269960640384e+00 1.479562529720169550e+00 1.479562529720169550e+00 5.634871608224501870e+03 8.636729641515898948e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.477259700000000103e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018808466660969202e+03 2.132508498859579049e+00 1.489991480856588169e+00 1.489991480856588169e+00 4.778740456074379836e+03 8.471932287849199383e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.355682055999999913e-01 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.014395330019617177e+03 2.132753630254114796e+00 1.680800303082037317e+00 1.680800303082037317e+00 4.814114276245580868e+02 6.176722263381634548e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.464820700000000184e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018379087633871904e+03 2.166931689865123190e+00 1.475402847052237121e+00 1.475402847052237121e+00 6.762742872730610543e+03 8.819183837146510996e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.375285075000000079e-01 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.014456526376407851e+03 2.140115394488589118e+00 1.710953966180454699e+00 1.710953966180454699e+00 3.264752655786898572e+02 5.788354189579422382e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.102361000000000053e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018893404833266231e+03 2.108159652284371077e+00 1.473893702797340666e+00 1.473893702797340666e+00 4.482763952125327705e+03 8.407995088770803704e+00
2.300000000000000000e+01 1.300000000000000000e+01 3.109951149999999956e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018165518133968590e+03 2.140338688801989520e+00 1.488109612510015722e+00 1.488109612510015722e+00 5.517508873664637576e+03 8.615681746405925878e+00
2.300000000000000000e+01 1.300000000000000000e+01 5.650051599999999889e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018402965783909167e+03 2.167165134535935067e+00 1.495473731988113286e+00 1.495473731988113286e+00 6.516997703650022231e+03 8.782169073969271267e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.069996703000000021e-01 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.016213394504831399e+03 2.135668953101571788e+00 1.633845606240356574e+00 1.633845606240356574e+00 7.624363094441291651e+02 6.636518976394995661e+00
2.300000000000000000e+01 1.300000000000000000e+01 9.649125799999999989e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018428106917049377e+03 2.151772114954837889e+00 1.482109991095967416e+00 1.482109991095967416e+00 6.011156852410886131e+03 8.701372496927774591e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.872127200000000061e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018329593900401846e+03 2.168097721155504587e+00 1.473097229312088530e+00 1.473097229312088530e+00 6.368479470884154580e+03 8.759116018484405686e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.169815630000000002e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018455366155498041e+03 2.135229821696952968e+00 1.479815833303291583e+00 1.479815833303291583e+00 5.850012481922401093e+03 8.674199073885574762e+00
2.300000000000000000e+01 1.300000000000000000e+01 1.127000480000000041e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018414717080614423e+03 2.163094267045039487e+00 1.479687128594378009e+00 1.479687128594378009e+00 6.268137116733681978e+03 8.743234478912086161e+00
2.300000000000000000e+01 1.300000000000000000e+01 8.910399659999999888e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.016524782847869460e+03 2.157124218480817035e+00 1.596219029709914139e+00 1.596219029709914139e+00 1.944899647621099803e+03 7.572965659668057015e+00
2.300000000000000000e+01 1.300000000000000000e+01 4.539601866999999902e-01 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -9.518560165205494741e+02 2.805760938853495645e+00 2.732389189867490131e+00 2.732389189867490131e+00 2.462734323146135829e+00 9.012722461445719091e-01
2.300000000000000000e+01 1.300000000000000000e+01 4.042718399999999969e-03 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.017994454461935902e+03 2.186234711623797011e+00 1.474603659843069181e+00 1.474603659843069181e+00 1.004816438279615068e+04 9.215145248326962246e+00
2.300000000000000000e+01 1.300000000000000000e+01 2.342735979999999857e-02 1.000000000000000000e+03 9.000000000000000000e+01 9.000000000000000000e+01 -1.018189159744671770e+03 2.164504730390376608e+00 1.495989799209155535e+00 1.495989799209155535e+00 6.282039703263778392e+03 8.745450000241589805e+00
