1167559934.600000 3.21371e-20
1167559934.600488 1.74275e-20
1167559934.600976 2.92266e-19
1167559934.601465 5.18632e-19
1167559934.601953 5.05588e-19
1167559934.602441 5.03712e-19
1167559934.602930 4.81595e-19
1167559934.603418 4.69902e-19
1167559934.603906 4.55206e-19
1167559934.604394 4.40195e-19
1167559934.604883 4.25514e-19
1167559934.605371 4.08095e-19
1167559934.605859 3.94016e-19
1167559934.606348 3.76564e-19
1167559934.606836 3.61677e-19
1167559934.607324 3.46446e-19
1167559934.607812 3.29064e-19
1167559934.608301 3.13317e-19
1167559934.608789 2.92761e-19
1167559934.609277 2.79605e-19
1167559934.609766 2.57108e-19
1167559934.610254 2.44876e-19
1167559934.610742 2.20849e-19
1167559934.611230 2.09368e-19
1167559934.611719 1.82378e-19
1167559934.612207 1.70467e-19
1167559934.612695 1.4322e-19
1167559934.613183 1.33834e-19
1167559934.613672 1.03565e-19
1167559934.614160 9.45515e-20
1167559934.614648 6.23261e-20
1167559934.615137 5.43532e-20
1167559934.615625 2.03821e-20
1167559934.616113 1.38519e-20
1167559934.616601 -2.11576e-20
1167559934.617090 -2.76172e-20
1167559934.617578 -6.20261e-20
1167559934.618066 -6.98232e-20
1167559934.618555 -1.05302e-19
1167559934.619043 -1.10957e-19
1167559934.619531 -1.45494e-19
1167559934.620019 -1.52286e-19
1167559934.620508 -1.87594e-19
1167559934.620996 -1.94699e-19
1167559934.621484 -2.28122e-19
1167559934.621973 -2.34031e-19
1167559934.622461 -2.66807e-19
1167559934.622949 -2.73029e-19
1167559934.623437 -3.06077e-19
1167559934.623926 -3.11613e-19
1167559934.624414 -3.43649e-19
1167559934.624902 -3.47739e-19
1167559934.625391 -3.78558e-19
1167559934.625879 -3.82775e-19
1167559934.626367 -4.13127e-19
1167559934.626855 -4.17693e-19
1167559934.627344 -4.45707e-19
1167559934.627832 -4.49812e-19
1167559934.628320 -4.75539e-19
1167559934.628808 -4.78937e-19
1167559934.629297 -5.04545e-19
1167559934.629785 -5.07959e-19
1167559934.630273 -5.32646e-19
1167559934.630762 -5.35462e-19
1167559934.631250 -5.57073e-19
1167559934.631738 -5.59327e-19
1167559934.632226 -5.80792e-19
1167559934.632715 -5.82821e-19
1167559934.633203 -6.03575e-19
1167559934.633691 -6.06004e-19
1167559934.634180 -6.22701e-19
1167559934.634668 -6.24592e-19
1167559934.635156 -6.4114e-19
1167559934.635644 -6.43405e-19
1167559934.636133 -6.58948e-19
1167559934.636621 -6.6096e-19
1167559934.637109 -6.73809e-19
1167559934.637598 -6.75324e-19
1167559934.638086 -6.88305e-19
1167559934.638574 -6.9045e-19
1167559934.639062 -7.03017e-19
1167559934.639551 -7.0445e-19
1167559934.640039 -7.13365e-19
1167559934.640527 -7.15224e-19
1167559934.641016 -7.23902e-19
1167559934.641504 -7.26105e-19
1167559934.641992 -7.34638e-19
1167559934.642480 -7.36785e-19
1167559934.642969 -7.42059e-19
1167559934.643457 -7.45005e-19
1167559934.643945 -7.49383e-19
1167559934.644433 -7.51904e-19
1167559934.644922 -7.56207e-19
1167559934.645410 -7.5944e-19
1167559934.645898 -7.60504e-19
1167559934.646387 -7.64005e-19
1167559934.646875 -7.61331e-19
1167559934.647363 -7.66895e-19
1167559934.647851 -7.64656e-19
1167559934.648340 -7.68719e-19
1167559934.648828 -7.6346e-19
1167559934.649316 -7.67961e-19
1167559934.649805 -7.60046e-19
1167559934.650293 -7.65956e-19
1167559934.650781 -7.56535e-19
1167559934.651269 -7.61946e-19
1167559934.651758 -7.4866e-19
1167559934.652246 -7.5397e-19
1167559934.652734 -7.39147e-19
1167559934.653223 -7.45475e-19
1167559934.653711 -7.27336e-19
1167559934.654199 -7.34777e-19
1167559934.654687 -7.14983e-19
1167559934.655176 -7.19895e-19
1167559934.655664 -6.97346e-19
1167559934.656152 -7.03049e-19
1167559934.656641 -6.8015e-19
1167559934.657129 -6.86233e-19
1167559934.657617 -6.6064e-19
1167559934.658105 -6.6463e-19
1167559934.658594 -6.37594e-19
1167559934.659082 -6.42129e-19
1167559934.659570 -6.1422e-19
1167559934.660058 -6.19746e-19
1167559934.660547 -5.90212e-19
1167559934.661035 -5.93356e-19
1167559934.661523 -5.63086e-19
1167559934.662012 -5.65765e-19
1167559934.662500 -5.3572e-19
1167559934.662988 -5.39154e-19
1167559934.663476 -5.08412e-19
1167559934.663965 -5.09985e-19
1167559934.664453 -4.78667e-19
1167559934.664941 -4.79107e-19
1167559934.665430 -4.49093e-19
1167559934.665918 -4.49467e-19
1167559934.666406 -4.20789e-19
1167559934.666894 -4.19151e-19
1167559934.667383 -3.8895e-19
1167559934.667871 -3.86307e-19
1167559934.668359 -3.59693e-19
1167559934.668848 -3.5549e-19
1167559934.669336 -3.30059e-19
1167559934.669824 -3.24357e-19
1167559934.670312 -2.98715e-19
1167559934.670801 -2.91476e-19
1167559934.671289 -2.68122e-19
1167559934.671777 -2.60177e-19
1167559934.672266 -2.39253e-19
1167559934.672754 -2.28811e-19
1167559934.673242 -2.07836e-19
1167559934.673730 -1.94745e-19
1167559934.674219 -1.77514e-19
1167559934.674707 -1.63926e-19
1167559934.675195 -1.47854e-19
1167559934.675683 -1.32507e-19
1167559934.676172 -1.15979e-19
1167559934.676660 -9.81518e-20
1167559934.677148 -8.55709e-20
1167559934.677637 -6.79392e-20
1167559934.678125 -5.53668e-20
1167559934.678613 -3.55304e-20
1167559934.679101 -2.33957e-20
1167559934.679590 -1.8838e-21
1167559934.680078 7.83705e-21
1167559934.680566 3.18219e-20
1167559934.681055 3.91645e-20
1167559934.681543 6.36736e-20
1167559934.682031 7.09625e-20
1167559934.682519 9.83327e-20
1167559934.683008 1.05042e-19
1167559934.683496 1.30923e-19
1167559934.683984 1.37497e-19
1167559934.684473 1.64156e-19
1167559934.684961 1.69921e-19
1167559934.685449 1.99417e-19
1167559934.685937 2.03542e-19
1167559934.686426 2.32228e-19
1167559934.686914 2.35941e-19
1167559934.687402 2.65209e-19
1167559934.687891 2.68209e-19
1167559934.688379 2.99671e-19
1167559934.688867 3.0077e-19
1167559934.689355 3.31594e-19
1167559934.689844 3.32312e-19
1167559934.690332 3.6215e-19
1167559934.690820 3.63044e-19
1167559934.691308 3.92682e-19
1167559934.691797 3.93586e-19
1167559934.692285 4.22292e-19
1167559934.692773 4.20907e-19
1167559934.693262 4.48384e-19
1167559934.693750 4.47853e-19
1167559934.694238 4.75798e-19
1167559934.694726 4.73097e-19
1167559934.695215 4.99555e-19
1167559934.695703 4.96661e-19
1167559934.696191 5.20528e-19
1167559934.696680 5.17392e-19
1167559934.697168 5.41519e-19
1167559934.697656 5.38162e-19
1167559934.698144 5.59971e-19
1167559934.698633 5.55853e-19
1167559934.699121 5.7563e-19
1167559934.699609 5.70904e-19
1167559934.700098 5.90441e-19
1167559934.700586 5.8551e-19
1167559934.701074 6.03542e-19
1167559934.701562 5.98685e-19
1167559934.702051 6.13859e-19
1167559934.702539 6.08577e-19
1167559934.703027 6.22353e-19
1167559934.703516 6.18955e-19
1167559934.704004 6.31519e-19
1167559934.704492 6.27339e-19
1167559934.704980 6.36691e-19
1167559934.705469 6.33305e-19
1167559934.705957 6.41317e-19
1167559934.706445 6.38739e-19
1167559934.706933 6.45053e-19
1167559934.707422 6.44112e-19
1167559934.707910 6.4778e-19
1167559934.708398 6.46145e-19
1167559934.708887 6.47663e-19
1167559934.709375 6.48646e-19
1167559934.709863 6.49457e-19
1167559934.710351 6.4994e-19
1167559934.710840 6.48266e-19
1167559934.711328 6.48567e-19
1167559934.711816 6.44315e-19
1167559934.712305 6.48295e-19
1167559934.712793 6.41618e-19
1167559934.713281 6.45346e-19
1167559934.713769 6.37651e-19
1167559934.714258 6.40295e-19
1167559934.714746 6.30397e-19
1167559934.715234 6.35368e-19
1167559934.715723 6.24105e-19
1167559934.716211 6.29767e-19
1167559934.716699 6.15347e-19
1167559934.717187 6.2133e-19
1167559934.717676 6.03653e-19
1167559934.718164 6.10219e-19
1167559934.718652 5.93689e-19
1167559934.719141 5.99099e-19
1167559934.719629 5.80263e-19
1167559934.720117 5.85251e-19
1167559934.720605 5.64519e-19
1167559934.721094 5.69216e-19
1167559934.721582 5.47854e-19
1167559934.722070 5.52759e-19
1167559934.722558 5.29248e-19
1167559934.723047 5.32509e-19
1167559934.723535 5.0785e-19
1167559934.724023 5.10599e-19
1167559934.724512 4.86077e-19
1167559934.725000 4.88574e-19
1167559934.725488 4.6225e-19
1167559934.725976 4.6304e-19
1167559934.726465 4.35137e-19
1167559934.726953 4.35524e-19
1167559934.727441 4.08481e-19
1167559934.727930 4.07207e-19
1167559934.728418 3.7955e-19
1167559934.728906 3.76865e-19
1167559934.729394 3.49308e-19
1167559934.729883 3.44932e-19
1167559934.730371 3.17753e-19
1167559934.730859 3.13969e-19
1167559934.731348 2.86648e-19
1167559934.731836 2.80635e-19
1167559934.732324 2.51605e-19
1167559934.732812 2.45727e-19
1167559934.733301 2.20262e-19
1167559934.733789 2.11954e-19
1167559934.734277 1.8778e-19
1167559934.734766 1.7783e-19
1167559934.735254 1.53478e-19
1167559934.735742 1.43505e-19
1167559934.736230 1.20384e-19
1167559934.736719 1.11301e-19
1167559934.737207 8.91216e-20
1167559934.737695 7.81851e-20
1167559934.738183 5.53896e-20
1167559934.738672 4.35841e-20
1167559934.739160 2.37527e-20
1167559934.739648 1.17493e-20
1167559934.740137 -6.28802e-21
1167559934.740625 -2.00821e-20
1167559934.741113 -3.7482e-20
1167559934.741601 -5.21324e-20
1167559934.742090 -6.88803e-20
1167559934.742578 -8.2406e-20
1167559934.743066 -9.73149e-20
1167559934.743555 -1.11602e-19
1167559934.744043 -1.27446e-19
1167559934.744531 -1.43848e-19
1167559934.745019 -1.56242e-19
1167559934.745508 -1.72216e-19
1167559934.745996 -1.84893e-19
1167559934.746484 -2.01151e-19
1167559934.746973 -2.13817e-19
1167559934.747461 -2.3163e-19
1167559934.747949 -2.42481e-19
1167559934.748437 -2.59865e-19
1167559934.748926 -2.69047e-19
1167559934.749414 -2.88339e-19
1167559934.749902 -2.97478e-19
1167559934.750391 -3.1772e-19
1167559934.750879 -3.25771e-19
1167559934.751367 -3.4463e-19
1167559934.751855 -3.51483e-19
1167559934.752344 -3.72223e-19
1167559934.752832 -3.7817e-19
1167559934.753320 -4.00894e-19
1167559934.753808 -4.048e-19
1167559934.754297 -4.26818e-19
1167559934.754785 -4.30178e-19
1167559934.755273 -4.51233e-19
1167559934.755762 -4.54958e-19
1167559934.756250 -4.77488e-19
1167559934.756738 -4.78439e-19
1167559934.757226 -5.01539e-19
1167559934.757715 -5.01161e-19
1167559934.758203 -5.22608e-19
1167559934.758691 -5.22705e-19
1167559934.759180 -5.44517e-19
1167559934.759668 -5.43977e-19
1167559934.760156 -5.64895e-19
1167559934.760644 -5.62407e-19
1167559934.761133 -5.82119e-19
1167559934.761621 -5.79494e-19
1167559934.762109 -6.0068e-19
1167559934.762598 -5.95383e-19
1167559934.763086 -6.16036e-19
1167559934.763574 -6.09435e-19
1167559934.764062 -6.27933e-19
1167559934.764551 -6.20967e-19
1167559934.765039 -6.38848e-19
1167559934.765527 -6.31809e-19
1167559934.766016 -6.48477e-19
1167559934.766504 -6.39637e-19
1167559934.766992 -6.53705e-19
1167559934.767480 -6.44199e-19
1167559934.767969 -6.58822e-19
1167559934.768457 -6.49222e-19
1167559934.768945 -6.61052e-19
1167559934.769433 -6.51392e-19
1167559934.769922 -6.60531e-19
1167559934.770410 -6.50502e-19
1167559934.770898 -6.58134e-19
1167559934.771387 -6.49941e-19
1167559934.771875 -6.56511e-19
1167559934.772363 -6.45786e-19
1167559934.772851 -6.49671e-19
1167559934.773340 -6.4041e-19
1167559934.773828 -6.43695e-19
1167559934.774316 -6.34785e-19
1167559934.774805 -6.36432e-19
1167559934.775293 -6.28424e-19
1167559934.775781 -6.26195e-19
1167559934.776269 -6.1864e-19
1167559934.776758 -6.16455e-19
1167559934.777246 -6.10891e-19
1167559934.777734 -6.06444e-19
1167559934.778223 -6.0075e-19
1167559934.778711 -5.9349e-19
1167559934.779199 -5.88281e-19
1167559934.779687 -5.79657e-19
1167559934.780176 -5.76722e-19
1167559934.780664 -5.67893e-19
1167559934.781152 -5.65637e-19
1167559934.781641 -5.52332e-19
1167559934.782129 -5.49673e-19
1167559934.782617 -5.37187e-19
1167559934.783105 -5.36378e-19
1167559934.783594 -5.22152e-19
1167559934.784082 -5.2119e-19
1167559934.784570 -5.05125e-19
1167559934.785058 -5.03486e-19
1167559934.785547 -4.85843e-19
1167559934.786035 -4.86027e-19
1167559934.786523 -4.68729e-19
1167559934.787012 -4.67953e-19
1167559934.787500 -4.48643e-19
1167559934.787988 -4.46826e-19
1167559934.788476 -4.2596e-19
1167559934.788965 -4.26224e-19
1167559934.789453 -4.05264e-19
1167559934.789941 -4.03734e-19
1167559934.790430 -3.80436e-19
1167559934.790918 -3.79265e-19
1167559934.791406 -3.5521e-19
1167559934.791894 -3.53656e-19
1167559934.792383 -3.30325e-19
1167559934.792871 -3.28962e-19
1167559934.793359 -3.03665e-19
1167559934.793848 -3.00031e-19
1167559934.794336 -2.74886e-19
1167559934.794824 -2.72263e-19
1167559934.795312 -2.47053e-19
1167559934.795801 -2.43885e-19
1167559934.796289 -2.18082e-19
1167559934.796777 -2.13219e-19
1167559934.797266 -1.86969e-19
1167559934.797754 -1.82435e-19
1167559934.798242 -1.57332e-19
1167559934.798730 -1.51807e-19
1167559934.799219 -1.26757e-19
1167559934.799707 -1.2046e-19
1167559934.800195 -9.54312e-20
1167559934.800683 -8.75137e-20
1167559934.801172 -6.53447e-20
1167559934.801660 -5.76951e-20
1167559934.802148 -3.35448e-20
1167559934.802637 -2.65448e-20
1167559934.803125 -2.44528e-21
1167559934.803613 4.45746e-21
1167559934.804101 2.74761e-20
1167559934.804590 3.42307e-20
1167559934.805078 5.63423e-20
1167559934.805566 6.47063e-20
1167559934.806055 8.54519e-20
1167559934.806543 9.401e-20
1167559934.807031 1.13019e-19
1167559934.807519 1.20677e-19
1167559934.808008 1.39319e-19
1167559934.808496 1.48265e-19
1167559934.808984 1.66808e-19
1167559934.809473 1.7498e-19
1167559934.809961 1.90141e-19
1167559934.810449 1.98394e-19
1167559934.810937 2.13192e-19
1167559934.811426 2.2251e-19
1167559934.811914 2.36888e-19
1167559934.812402 2.46177e-19
1167559934.812891 2.58969e-19
1167559934.813379 2.67037e-19
1167559934.813867 2.79518e-19
1167559934.814355 2.88074e-19
1167559934.814844 2.99707e-19
1167559934.815332 3.09689e-19
1167559934.815820 3.1912e-19
1167559934.816308 3.29472e-19
1167559934.816797 3.36398e-19
1167559934.817285 3.48212e-19
1167559934.817773 3.5399e-19
1167559934.818262 3.68241e-19
1167559934.818750 3.72345e-19
1167559934.819238 3.85847e-19
1167559934.819726 3.8886e-19
1167559934.820215 4.0273e-19
1167559934.820703 4.05692e-19
1167559934.821191 4.20898e-19
1167559934.821680 4.22189e-19
1167559934.822168 4.38433e-19
1167559934.822656 4.35882e-19
1167559934.823144 4.52647e-19
1167559934.823633 4.5112e-19
1167559934.824121 4.69862e-19
1167559934.824609 4.66344e-19
1167559934.825098 4.83709e-19
1167559934.825586 4.7905e-19
1167559934.826074 4.96122e-19
1167559934.826562 4.91378e-19
1167559934.827051 5.09883e-19
1167559934.827539 5.03656e-19
1167559934.828027 5.21046e-19
1167559934.828516 5.1306e-19
1167559934.829004 5.28959e-19
1167559934.829492 5.21226e-19
1167559934.829980 5.38389e-19
1167559934.830469 5.29964e-19
1167559934.830957 5.45679e-19
1167559934.831445 5.35709e-19
1167559934.831933 5.49953e-19
1167559934.832422 5.38861e-19
1167559934.832910 5.53518e-19
1167559934.833398 5.43381e-19
1167559934.833887 5.56262e-19
1167559934.834375 5.44636e-19
1167559934.834863 5.54807e-19
1167559934.835351 5.43618e-19
1167559934.835840 5.54605e-19
1167559934.836328 5.42941e-19
1167559934.836816 5.51831e-19
1167559934.837305 5.39633e-19
1167559934.837793 5.4616e-19
1167559934.838281 5.33803e-19
1167559934.838769 5.39844e-19
1167559934.839258 5.30145e-19
1167559934.839746 5.33784e-19
1167559934.840234 5.22856e-19
1167559934.840723 5.23328e-19
1167559934.841211 5.14652e-19
1167559934.841699 5.14313e-19
1167559934.842187 5.05108e-19
1167559934.842676 5.05043e-19
1167559934.843164 4.94578e-19
1167559934.843652 4.91594e-19
1167559934.844141 4.82837e-19
1167559934.844629 4.79134e-19
1167559934.845117 4.71475e-19
1167559934.845605 4.66752e-19
1167559934.846094 4.5976e-19
1167559934.846582 4.51764e-19
1167559934.847070 4.4484e-19
1167559934.847558 4.3778e-19
1167559934.848047 4.31528e-19
1167559934.848535 4.22829e-19
1167559934.849023 4.18116e-19
1167559934.849512 4.06688e-19
1167559934.850000 4.01403e-19
1167559934.850488 3.90849e-19
1167559934.850976 3.86886e-19
1167559934.851465 3.75631e-19
1167559934.851953 3.71455e-19
1167559934.852441 3.58604e-19
1167559934.852930 3.54696e-19
1167559934.853418 3.39979e-19
1167559934.853906 3.37631e-19
1167559934.854394 3.23246e-19
1167559934.854883 3.21227e-19
1167559934.855371 3.05252e-19
1167559934.855859 3.02385e-19
1167559934.856348 2.8502e-19
1167559934.856836 2.83173e-19
1167559934.857324 2.66948e-19
1167559934.857812 2.64709e-19
1167559934.858301 2.46072e-19
1167559934.858789 2.43061e-19
1167559934.859277 2.23558e-19
1167559934.859766 2.21138e-19
1167559934.860254 2.01503e-19
1167559934.860742 2.00064e-19
1167559934.861230 1.78154e-19
1167559934.861719 1.75093e-19
1167559934.862207 1.52371e-19
1167559934.862695 1.50161e-19
1167559934.863183 1.2825e-19
1167559934.863672 1.2554e-19
1167559934.864160 1.0184e-19
1167559934.864648 9.83407e-20
1167559934.865137 7.42671e-20
1167559934.865625 7.07883e-20
1167559934.866113 4.686e-20
1167559934.866601 4.42732e-20
1167559934.867090 1.91912e-20
1167559934.867578 1.55956e-20
1167559934.868066 -1.06422e-20
1167559934.868555 -1.43694e-20
1167559934.869043 -3.82493e-20
1167559934.869531 -4.0612e-20
1167559934.870019 -6.59934e-20
1167559934.870508 -7.02671e-20
1167559934.870996 -9.58896e-20
1167559934.871484 -9.92184e-20
1167559934.871973 -1.23112e-19
1167559934.872461 -1.26282e-19
1167559934.872949 -1.49413e-19
1167559934.873437 -1.54409e-19
1167559934.873926 -1.79316e-19
1167559934.874414 -1.82977e-19
1167559934.874902 -2.05237e-19
1167559934.875391 -2.08364e-19
1167559934.875879 -2.30145e-19
1167559934.876367 -2.35845e-19
1167559934.876855 -2.56412e-19
1167559934.877344 -2.62732e-19
1167559934.877832 -2.82986e-19
1167559934.878320 -2.85743e-19
1167559934.878808 -3.04225e-19
1167559934.879297 -3.11186e-19
1167559934.879785 -3.28265e-19
1167559934.880273 -3.3699e-19
1167559934.880762 -3.50757e-19
1167559934.881250 -3.59169e-19
1167559934.881738 -3.70124e-19
1167559934.882226 -3.81331e-19
1167559934.882715 -3.92822e-19
1167559934.883203 -4.0489e-19
1167559934.883691 -4.12793e-19
1167559934.884180 -4.24841e-19
1167559934.884668 -4.30158e-19
1167559934.885156 -4.44713e-19
1167559934.885644 -4.50113e-19
1167559934.886133 -4.66559e-19
1167559934.886621 -4.68979e-19
1167559934.887109 -4.83917e-19
1167559934.887598 -4.85617e-19
1167559934.888086 -5.0239e-19
1167559934.888574 -5.02791e-19
1167559934.889062 -5.21464e-19
1167559934.889551 -5.19853e-19
1167559934.890039 -5.37303e-19
1167559934.890527 -5.33835e-19
1167559934.891016 -5.53384e-19
1167559934.891504 -5.48784e-19
1167559934.891992 -5.70265e-19
1167559934.892480 -5.64375e-19
1167559934.892969 -5.83152e-19
1167559934.893457 -5.77741e-19
1167559934.893945 -5.97108e-19
1167559934.894433 -5.89997e-19
1167559934.894922 -6.1051e-19
1167559934.895410 -6.03064e-19
1167559934.895898 -6.21816e-19
1167559934.896387 -6.13076e-19
1167559934.896875 -6.31198e-19
1167559934.897363 -6.22919e-19
1167559934.897851 -6.41306e-19
1167559934.898340 -6.3092e-19
1167559934.898828 -6.47984e-19
1167559934.899316 -6.38086e-19
1167559934.899805 -6.52411e-19
1167559934.900293 -6.42567e-19
1167559934.900781 -6.56106e-19
1167559934.901269 -6.47767e-19
1167559934.901758 -6.59004e-19
1167559934.902246 -6.483e-19
1167559934.902734 -6.57742e-19
1167559934.903223 -6.48517e-19
1167559934.903711 -6.56267e-19
1167559934.904199 -6.47411e-19
1167559934.904687 -6.52371e-19
1167559934.905176 -6.43812e-19
1167559934.905664 -6.45717e-19
1167559934.906152 -6.37141e-19
1167559934.906641 -6.37943e-19
1167559934.907129 -6.30662e-19
1167559934.907617 -6.29982e-19
1167559934.908105 -6.20547e-19
1167559934.908594 -6.17736e-19
1167559934.909082 -6.09834e-19
1167559934.909570 -6.04186e-19
1167559934.910058 -5.97908e-19
1167559934.910547 -5.91918e-19
1167559934.911035 -5.83704e-19
1167559934.911523 -5.75717e-19
1167559934.912012 -5.68079e-19
1167559934.912500 -5.57961e-19
1167559934.912988 -5.51441e-19
1167559934.913476 -5.41309e-19
1167559934.913965 -5.34206e-19
1167559934.914453 -5.21895e-19
1167559934.914941 -5.14394e-19
1167559934.915430 -5.01631e-19
1167559934.915918 -4.94825e-19
1167559934.916406 -4.82707e-19
1167559934.916894 -4.74797e-19
1167559934.917383 -4.59584e-19
1167559934.917871 -4.51194e-19
1167559934.918359 -4.36877e-19
1167559934.918848 -4.29379e-19
1167559934.919336 -4.15129e-19
1167559934.919824 -4.06737e-19
1167559934.920312 -3.90604e-19
1167559934.920801 -3.80227e-19
1167559934.921289 -3.65106e-19
1167559934.921777 -3.56278e-19
1167559934.922266 -3.39669e-19
1167559934.922754 -3.3203e-19
1167559934.923242 -3.13663e-19
1167559934.923730 -3.03345e-19
1167559934.924219 -2.85111e-19
1167559934.924707 -2.76908e-19
1167559934.925195 -2.58742e-19
1167559934.925683 -2.49694e-19
1167559934.926172 -2.30324e-19
1167559934.926660 -2.19754e-19
1167559934.927148 -2.00581e-19
1167559934.927637 -1.91077e-19
1167559934.928125 -1.70842e-19
1167559934.928613 -1.61671e-19
1167559934.929101 -1.40285e-19
1167559934.929590 -1.29993e-19
1167559934.930078 -1.08104e-19
1167559934.930566 -9.9251e-20
1167559934.931055 -7.74706e-20
1167559934.931543 -6.87412e-20
1167559934.932031 -4.46226e-20
1167559934.932519 -3.51699e-20
1167559934.933008 -1.12178e-20
1167559934.933496 -2.69909e-21
1167559934.933984 2.05858e-20
1167559934.934473 2.99093e-20
1167559934.934961 5.47796e-20
1167559934.935449 6.33525e-20
1167559934.935937 8.94506e-20
1167559934.936426 9.77935e-20
1167559934.936914 1.21895e-19
1167559934.937402 1.30249e-19
1167559934.937891 1.54881e-19
1167559934.938379 1.64194e-19
1167559934.938867 1.89711e-19
1167559934.939355 1.97468e-19
1167559934.939844 2.22311e-19
1167559934.940332 2.27885e-19
1167559934.940820 2.53352e-19
1167559934.941308 2.61172e-19
1167559934.941797 2.86007e-19
1167559934.942285 2.93244e-19
1167559934.942773 3.14671e-19
1167559934.943262 3.21684e-19
1167559934.943750 3.43124e-19
1167559934.944238 3.5105e-19
1167559934.944726 3.71114e-19
1167559934.945215 3.79846e-19
1167559934.945703 3.97854e-19
1167559934.946191 4.04417e-19
1167559934.946680 4.22101e-19
1167559934.947168 4.29942e-19
1167559934.947656 4.47244e-19
1167559934.948144 4.54646e-19
1167559934.948633 4.6854e-19
1167559934.949121 4.75872e-19
1167559934.949609 4.89245e-19
1167559934.950098 4.97385e-19
1167559934.950586 5.08842e-19
1167559934.951074 5.18836e-19
1167559934.951562 5.26778e-19
1167559934.952051 5.35941e-19
1167559934.952539 5.42916e-19
1167559934.953027 5.53171e-19
1167559934.953516 5.59588e-19
1167559934.954004 5.70566e-19
1167559934.954492 5.74646e-19
1167559934.954980 5.83557e-19
1167559934.955469 5.86919e-19
1167559934.955957 5.97651e-19
1167559934.956445 5.99677e-19
1167559934.956933 6.11141e-19
1167559934.957422 6.10618e-19
1167559934.957910 6.21619e-19
1167559934.958398 6.19407e-19
1167559934.958887 6.31122e-19
1167559934.959375 6.28162e-19
1167559934.959863 6.40535e-19
1167559934.960351 6.35655e-19
1167559934.960840 6.46272e-19
1167559934.961328 6.41163e-19
1167559934.961816 6.51695e-19
1167559934.962305 6.45368e-19
1167559934.962793 6.56701e-19
1167559934.963281 6.48977e-19
1167559934.963769 6.59264e-19
1167559934.964258 6.50055e-19
1167559934.964746 6.59714e-19
1167559934.965234 6.50818e-19
1167559934.965723 6.60272e-19
1167559934.966211 6.50366e-19
1167559934.966699 6.579e-19
1167559934.967187 6.47034e-19
1167559934.967676 6.53516e-19
1167559934.968164 6.43616e-19
1167559934.968652 6.49017e-19
1167559934.969141 6.37877e-19
1167559934.969629 6.43492e-19
1167559934.970117 6.30903e-19
1167559934.970605 6.33514e-19
1167559934.971094 6.21299e-19
1167559934.971582 6.24545e-19
1167559934.972070 6.1217e-19
1167559934.972558 6.12527e-19
1167559934.973047 5.99089e-19
1167559934.973535 5.98429e-19
1167559934.974023 5.84375e-19
1167559934.974512 5.83939e-19
1167559934.975000 5.7061e-19
1167559934.975488 5.68815e-19
1167559934.975976 5.52566e-19
1167559934.976465 5.4896e-19
1167559934.976953 5.33541e-19
1167559934.977441 5.29598e-19
1167559934.977930 5.15743e-19
1167559934.978418 5.08403e-19
1167559934.978906 4.9373e-19
1167559934.979394 4.85525e-19
1167559934.979883 4.69593e-19
1167559934.980371 4.61508e-19
1167559934.980859 4.46488e-19
1167559934.981348 4.37733e-19
1167559934.981836 4.21801e-19
1167559934.982324 4.10898e-19
1167559934.982812 3.9566e-19
1167559934.983301 3.84718e-19
1167559934.983789 3.69823e-19
1167559934.984277 3.5792e-19
1167559934.984766 3.42975e-19
1167559934.985254 3.30109e-19
1167559934.985742 3.13812e-19
1167559934.986230 3.01331e-19
1167559934.986719 2.86437e-19
1167559934.987207 2.74135e-19
1167559934.987695 2.59457e-19
1167559934.988183 2.43387e-19
1167559934.988672 2.29679e-19
1167559934.989160 2.13792e-19
1167559934.989648 2.01243e-19
1167559934.990137 1.84041e-19
1167559934.990625 1.72703e-19
1167559934.991113 1.54305e-19
1167559934.991601 1.41664e-19
1167559934.992090 1.22827e-19
1167559934.992578 1.12152e-19
1167559934.993066 9.34328e-20
1167559934.993555 8.2994e-20
1167559934.994043 6.12913e-20
1167559934.994531 5.13394e-20
1167559934.995019 3.00891e-20
1167559934.995508 2.01789e-20
1167559934.995996 -1.00538e-21
1167559934.996484 -9.75613e-21
1167559934.996973 -3.33124e-20
