     49.25 -1.702774386e-23 7.419077046e-24
      49.5 1.557906274e-23 2.164781873e-23
     49.75 1.460964568e-23 -5.162386534e-24
        50 -1.16100772e-24 -1.229801817e-23
     50.25 1.365217527e-23 7.758519841e-24
      50.5 -2.139518731e-24 -3.272127969e-24
     50.75 -1.681734358e-23 -4.729636621e-25
        51 -3.618943815e-24 -2.08167356e-23
     51.25 -4.189716969e-24 7.995340835e-24
      51.5 -8.62933109e-24 -1.05626474e-24
     51.75 1.390748916e-23 5.401277699e-25
        52 -1.322557041e-23 -6.943009754e-25
     52.25 3.779102351e-24 2.287061435e-23
      52.5 1.800145196e-23 4.288015379e-24
     52.75 -1.090377304e-23 8.528154149e-25
        53 5.396935772e-24 -1.829003698e-23
     53.25 -1.304576669e-23 1.510103768e-23
      53.5 2.17023397e-24 -1.201857538e-23
     53.75 -1.00419213e-23 1.812515497e-24
        54 1.351319453e-23 -3.418257741e-23
     54.25 8.109259193e-24 2.801704764e-23
      54.5 -1.112671304e-23 -1.223902774e-24
     54.75 8.692851635e-25 5.737675236e-24
        55 -2.237504434e-24 1.42366996e-23
     55.25 7.768429085e-24 2.648153782e-24
      55.5 -7.722682451e-24 -4.570541012e-24
     55.75 -4.056043015e-25 1.068179766e-23
        56 1.976598413e-24 -2.54792311e-23
     56.25 -1.05885893e-23 -4.8223857e-24
      56.5 1.506090162e-23 -4.415533986e-25
     56.75 -1.505381078e-24 9.11827471e-24
        57 6.07213721e-24 -1.185270507e-23
     57.25 8.459152908e-24 1.013331631e-23
      57.5 -6.479644943e-24 -1.541287138e-23
     57.75 -4.94270644e-24 1.113731704e-24
        58 -1.096387115e-23 -3.968918473e-24
     58.25 8.937742426e-24 2.739794625e-23
      58.5 -1.829391154e-23 -2.304476262e-23
     58.75 -2.021422448e-23 -4.178523155e-24
        59 -1.303107066e-23 9.923717008e-24
     59.25 -3.764823537e-23 3.574816968e-24
      59.5 -3.051159305e-23 -1.465115893e-23
     59.75 -3.485028614e-23 -2.108307458e-23
        60 3.10001213e-22 1.09970472e-22
     60.25 -6.354756728e-23 -1.115975368e-23
      60.5 -2.198123642e-23 -3.83758102e-23
     60.75 -3.661838496e-23 -1.181276565e-23
        61 -2.276817894e-24 -1.548605444e-23
     61.25 -1.988751463e-23 2.331251579e-23
      61.5 -5.691848895e-24 6.37167217e-24
     61.75 -8.973663418e-24 -4.908455856e-24
        62 7.937193794e-24 7.869124122e-24
     62.25 -1.154880178e-24 -2.654630543e-23
      62.5 -2.701087593e-24 1.84478443e-23
     62.75 -1.538320388e-23 -1.52200097e-23
        63 1.389899775e-24 -4.449665058e-25
     63.25 -1.075529329e-23 3.387957492e-24
      63.5 -1.912630005e-24 -1.116755023e-23
     63.75 2.09904341e-23 9.291487991e-24
        64 2.115074703e-23 -1.470954388e-24
     64.25 -1.008970583e-23 1.886109666e-23
      64.5 1.088973626e-24 1.926319342e-24
     64.75 -8.634094302e-24 2.079576068e-24
        65 -1.248057506e-23 -1.728034406e-23
     65.25 -2.765068532e-25 -6.929394896e-24
      65.5 8.960757004e-25 -2.562839048e-25
     65.75 5.614308938e-24 -8.318732739e-24
        66 3.922278762e-24 1.527477478e-23
     66.25 -1.223847672e-23 -1.325614919e-23
      66.5 -8.354395643e-24 9.462765299e-24
     66.75 -9.040421161e-24 -1.585640129e-23
        67 1.060586202e-23 1.697168754e-23
     67.25 1.845881869e-24 -6.862303918e-24
      67.5 6.136212365e-24 1.594598752e-23
     67.75 -9.754413297e-25 3.463576749e-24
        68 -1.800413929e-24 -1.740757378e-23
     68.25 3.29348103e-24 9.941313818e-24
      68.5 -1.082725767e-23 2.943374677e-24
     68.75 8.91608771e-24 1.865440203e-24
        69 -2.858730969e-24 6.843290456e-24
     69.25 1.287276695e-23 -5.124626207e-24
      69.5 9.808125864e-24 5.579263851e-24
     69.75 7.895357476e-24 -1.391405681e-24
        70 -5.367485423e-24 -2.011762821e-23
     70.25 -1.002024316e-23 1.431128474e-24
      70.5 -3.092588262e-25 8.264502621e-24
     70.75 -9.962558664e-24 6.782311035e-24
        71 -2.427372853e-24 1.089495565e-23
     71.25 -8.20326666e-24 -9.556803126e-24
      71.5 -2.460800992e-24 -1.617517877e-23
     71.75 7.148882938e-24 1.994039664e-24
        72 5.699193091e-24 1.045924326e-23
     72.25 -4.323557081e-24 5.251577465e-24
      72.5 -4.465248935e-24 -9.655622457e-24
     72.75 1.093270997e-23 -1.338399729e-23
        73 3.045929211e-25 1.445400229e-23
     73.25 -5.46569217e-24 -1.084984358e-23
      73.5 -1.137087065e-23 2.399916955e-24
     73.75 6.051615979e-24 1.367117203e-23
        74 2.862021812e-24 1.818080441e-23
     74.25 -1.807616658e-24 -1.767272252e-23
      74.5 4.545516374e-24 9.047588236e-24
     74.75 1.416639337e-23 -5.888813712e-24
        75 -1.846883629e-23 -1.144935273e-23
     75.25 2.160058895e-24 -3.802259081e-24
      75.5 -3.391090004e-24 -9.224411285e-24
     75.75 6.343336963e-24 9.524499291e-24
        76 -1.119885703e-24 -6.396050883e-24
     76.25 1.201450154e-23 5.156922649e-25
      76.5 -7.848699556e-24 1.86936332e-23
     76.75 1.639341489e-24 -1.468537841e-24
        77 -9.045135023e-24 3.448217552e-24
     77.25 -1.252300588e-24 -9.29332834e-24
      77.5 -9.576750058e-24 -6.723386524e-24
     77.75 1.047870774e-23 1.244441558e-23
        78 1.108351769e-23 -1.004635819e-23
     78.25 7.306804588e-24 -5.586598236e-24
      78.5 6.823380672e-25 1.573803758e-23
     78.75 -9.799881295e-24 2.498060428e-25
        79 1.384797936e-24 5.550713624e-25
     79.25 -1.419805533e-23 3.117366776e-24
      79.5 3.592488654e-24 -1.2338846e-23
     79.75 -2.990212922e-24 3.771710736e-24
        80 -2.092512324e-24 5.252369016e-25
     80.25 7.397904286e-24 -1.319029422e-24
      80.5 -7.441588019e-24 1.521727187e-23
     80.75 7.531751924e-24 -1.560380238e-23
        81 -1.577677836e-23 -6.499583423e-24
     81.25 1.30510139e-23 1.533413793e-23
      81.5 -7.452796809e-24 -6.498407458e-24
     81.75 -1.527909827e-24 -7.381335495e-24
        82 5.598277476e-25 5.437134204e-24
     82.25 4.750380893e-24 -1.16081669e-23
      82.5 -7.947924545e-24 8.408803285e-24
     82.75 6.4311763e-24 -4.575189247e-24
        83 1.000883515e-23 1.331361553e-24
     83.25 3.359876422e-24 1.578503651e-23
      83.5 -4.929008184e-24 1.538288232e-23
     83.75 -7.56521283e-25 -1.916976426e-26
        84 -1.090266052e-24 -1.095683324e-23
     84.25 8.498902751e-24 -1.06063779e-23
      84.5 1.985313302e-24 -1.742642586e-23
     84.75 2.066260562e-24 1.064402414e-23
        85 2.588327105e-25 -8.350095618e-24
     85.25 -7.542819865e-24 1.01168459e-23
      85.5 -1.068945984e-23 -9.79484664e-25
     85.75 -1.650652606e-25 2.061805011e-24
        86 -4.119121945e-24 -7.436989827e-24
     86.25 1.057852862e-23 1.659751807e-23
      86.5 6.654008302e-25 -3.861321618e-24
     86.75 -3.046210991e-24 1.58033144e-23
        87 -4.372150368e-24 3.339179076e-25
     87.25 -9.213605778e-24 -9.43459597e-24
      87.5 4.943309209e-24 -3.904712495e-24
     87.75 1.366165674e-23 -5.805101115e-24
        88 -4.369268019e-24 -8.566081365e-24
     88.25 -1.664591539e-24 9.569564722e-24
      88.5 4.216806106e-24 3.024064456e-24
     88.75 -8.535846404e-24 -1.137953611e-23
        89 -1.844365137e-24 -7.075047093e-24
     89.25 -3.797966099e-24 1.577217242e-24
      89.5 9.850020391e-24 7.299469135e-24
     89.75 1.057166946e-25 1.344872485e-23
        90 -5.474108935e-24 4.491148765e-24
     90.25 6.715317669e-24 2.622648104e-24
      90.5 -2.415937887e-24 -1.76293437e-23
     90.75 3.685914071e-24 8.948076703e-24
        91 -4.679034277e-24 -4.525076576e-24
     91.25 -7.26911164e-24 7.107875568e-24
      91.5 -1.558852167e-24 8.575080659e-24
     91.75 3.911242265e-24 1.484850429e-24
        92 9.991779192e-24 -6.184771341e-24
     92.25 3.006606829e-24 -9.97423889e-25
      92.5 4.471835467e-24 -1.306103591e-23
     92.75 -7.857836137e-24 -2.007521567e-24
        93 -5.230201124e-25 -1.338026501e-23
     93.25 -5.285894304e-24 7.049754178e-24
      93.5 -1.95339111e-24 -3.201441284e-24
     93.75 6.944197469e-24 1.054415095e-23
        94 -1.408471812e-23 5.679688954e-24
     94.25 -2.690534612e-24 -8.076139239e-24
      94.5 1.583730358e-23 1.224451465e-25
     94.75 -4.20328636e-24 1.352076269e-23
        95 3.27227513e-24 -2.836665053e-24
     95.25 -1.202724784e-23 5.955377519e-24
      95.5 8.66855992e-24 -8.357618162e-24
     95.75 2.650396951e-24 8.348995215e-24
        96 -1.889679272e-24 3.29409312e-27
     96.25 -7.769225054e-24 -3.234500443e-24
      96.5 -2.133868009e-24 -9.778172477e-24
     96.75 -7.23175743e-25 1.536250011e-23
        97 1.489780401e-23 -7.467801389e-24
     97.25 1.566703668e-24 -2.034812279e-25
      97.5 7.253075857e-24 -6.209026146e-24
     97.75 5.126585686e-25 2.697737123e-24
        98 -5.86688907e-24 -5.457620451e-24
     98.25 -8.912459826e-24 -8.838185932e-24
      98.5 -5.577097299e-24 -8.161210615e-24
     98.75 4.730180814e-24 1.772255242e-23
        99 -7.134466043e-24 -7.9067583e-24
     99.25 -4.268075094e-24 2.628892113e-24
      99.5 9.860290296e-24 -9.360353696e-25
     99.75 6.476663267e-24 7.568434818e-24
       100 -3.680750583e-24 -8.732925353e-25
    100.25 5.460653951e-24 1.413639482e-23
     100.5 -7.056895783e-26 -1.316517208e-24
    100.75 3.337299761e-24 4.113239596e-24
       101 -8.905083621e-24 -1.542093793e-23
    101.25 5.991620881e-24 2.400211322e-24
     101.5 -4.118741917e-24 3.600961501e-24
    101.75 -1.150756599e-23 1.595402892e-23
       102 -1.177817605e-23 -1.192254406e-23
    102.25 4.330763006e-24 -3.53352147e-24
     102.5 1.644943837e-23 -3.23228199e-24
    102.75 -2.787122678e-24 -3.501341492e-24
       103 -2.790313357e-24 -2.025746674e-24
    103.25 1.048970848e-23 -3.303283333e-24
     103.5 2.659044508e-24 -8.512538815e-24
    103.75 -4.173387364e-24 1.577966351e-23
       104 4.534665383e-24 -1.706300702e-24
    104.25 -3.700324569e-25 3.817898662e-25
     104.5 9.035994989e-25 -1.421860479e-24
    104.75 -5.639292819e-24 6.250799397e-24
       105 -2.100496591e-24 -5.787604679e-25
    105.25 -2.591532651e-24 1.215824752e-24
     105.5 7.458782064e-24 -1.935906578e-24
    105.75 -1.138971002e-23 5.43028108e-24
       106 5.078526797e-24 4.812833348e-24
    106.25 -9.228525141e-24 -4.841172566e-24
     106.5 8.876852246e-24 -8.133022651e-24
    106.75 3.714152458e-24 1.221788671e-23
       107 1.561290857e-24 -1.463992257e-23
    107.25 -1.391955266e-23 7.965643473e-24
     107.5 5.732095451e-24 -2.297855279e-24
    107.75 1.009228137e-24 2.904934299e-25
       108 9.355838466e-25 -2.978054719e-24
    108.25 5.521417031e-24 -9.331378882e-24
     108.5 -1.026090935e-23 1.458818729e-23
    108.75 5.435883014e-25 -1.828753978e-24
       109 3.366275224e-25 -9.367777779e-24
    109.25 -5.204711264e-24 5.318199941e-24
     109.5 4.371322414e-25 -8.777199087e-24
    109.75 3.182683313e-24 5.991089279e-24
       110 1.143040549e-23 -6.139411126e-24
    110.25 -6.46346358e-24 8.913913052e-24
     110.5 -1.326872827e-23 5.805431789e-24
    110.75 6.565280123e-25 9.904897683e-24
       111 1.241157504e-24 -2.535679939e-24
    111.25 1.379855481e-23 -6.995077429e-24
     111.5 1.52841023e-24 -5.710985645e-24
    111.75 -5.504974067e-24 3.909941541e-24
       112 6.810351054e-24 1.086024918e-23
    112.25 -1.357334554e-23 -8.878621008e-24
     112.5 9.695108087e-24 -9.277891774e-24
    112.75 -2.330277209e-24 2.928833222e-24
       113 1.361626644e-23 2.76257847e-24
    113.25 -5.919941648e-24 6.937300374e-24
     113.5 -3.031692482e-24 -8.963480436e-24
    113.75 4.40242118e-24 -7.394598705e-24
       114 3.335974737e-25 9.958273458e-25
    114.25 -1.325143713e-23 1.770205054e-24
     114.5 8.320018745e-24 1.162836023e-24
    114.75 -1.732803771e-23 -5.783652137e-24
       115 -2.612801158e-24 4.980526448e-24
    115.25 -4.234337634e-24 1.201691677e-23
     115.5 2.063470548e-24 -6.088932813e-24
    115.75 1.26320268e-23 6.421406863e-24
       116 1.413190451e-23 -8.485265748e-24
    116.25 1.6140922e-25 -5.117310563e-24
     116.5 1.38402634e-23 -4.312852459e-24
    116.75 -1.459074922e-23 1.640089602e-24
       117 -5.651042892e-24 1.251937129e-23
    117.25 -1.038312242e-23 -1.587255318e-24
     117.5 4.924496671e-24 1.015005801e-23
    117.75 -4.213960643e-24 -7.626773983e-24
       118 -3.002673314e-24 2.244617001e-24
    118.25 8.329117971e-24 5.060072972e-25
     118.5 4.727414806e-24 7.074465388e-24
    118.75 9.266297292e-25 -2.110494075e-23
       119 2.745204686e-24 -3.504712958e-24
    119.25 3.179146377e-24 6.413168487e-24
     119.5 1.411904686e-24 -6.752380221e-24
    119.75 -4.04484391e-24 2.68860936e-26
       120 -2.452718608e-24 7.395301799e-24
    120.25 1.182791127e-24 3.59556141e-24
     120.5 -1.756679482e-23 5.45883087e-24
    120.75 8.363334441e-24 -1.116001252e-23
       121 -8.807683037e-26 4.01934193e-24
    121.25 -5.354921272e-24 8.32094684e-24
     121.5 -1.896912327e-24 7.506862305e-24
    121.75 -8.046197444e-24 -1.216584755e-23
       122 1.051556628e-23 -6.885565683e-24
    122.25 -1.018095904e-23 6.43697341e-24
     122.5 6.579807352e-24 5.518375699e-24
    122.75 8.79059216e-24 -5.724940114e-24
       123 -4.412387032e-24 -8.133371028e-25
    123.25 1.285351156e-23 5.814877374e-25
     123.5 5.019367112e-24 4.006563463e-24
    123.75 3.097998508e-24 -5.472556681e-24
       124 -7.583193724e-24 -5.497070659e-24
    124.25 -8.661987632e-24 3.375361643e-24
     124.5 6.910502379e-24 1.017405055e-23
    124.75 -1.541731747e-24 -1.120930107e-24
       125 -2.70620655e-24 -5.064794327e-24
    125.25 -5.365238927e-24 5.22488256e-26
     125.5 1.20964799e-23 2.844683859e-24
    125.75 -7.005095248e-24 -1.164407674e-23
       126 -6.664180366e-24 1.228572506e-23
    126.25 -1.21885227e-24 -5.766496582e-24
     126.5 1.430757574e-24 3.1060166e-24
    126.75 3.671248422e-24 9.509032522e-26
       127 3.407129035e-24 -2.958314695e-24
    127.25 -9.213204549e-24 -2.383876807e-25
     127.5 2.117330837e-24 -1.587786816e-24
    127.75 8.342836379e-24 2.42187643e-24
       128 -9.586217143e-24 5.207686338e-24
    128.25 -4.609222317e-24 -9.023461238e-24
     128.5 -8.153189917e-24 1.404234801e-23
    128.75 1.208520632e-24 -1.159705637e-24
       129 1.951112901e-23 -4.194254067e-24
    129.25 -9.64705183e-25 2.608057579e-24
     129.5 1.203697785e-23 7.567955087e-25
    129.75 -3.924506952e-24 2.484790974e-24
       130 1.514430018e-24 -1.234119052e-23
    130.25 -1.278147815e-23 -6.206112869e-24
     130.5 -6.257394512e-24 -3.137125033e-24
    130.75 -2.644942317e-24 -7.883564708e-24
       131 2.778503509e-24 1.739327461e-23
    131.25 6.43675304e-24 5.002568289e-24
     131.5 7.888574882e-24 -3.531602667e-24
    131.75 1.578227594e-24 1.48545937e-23
       132 -6.678168337e-24 6.829696703e-24
    132.25 -1.107926429e-23 -7.477930455e-24
     132.5 1.393841993e-23 -1.701415712e-23
    132.75 -9.645790433e-24 -1.700162983e-24
       133 3.055934471e-24 8.781748902e-24
    133.25 -2.614168729e-24 -1.187326326e-23
     133.5 1.222652018e-23 9.135754779e-24
    133.75 -4.04981694e-25 8.809140409e-25
       134 -3.100011732e-24 -2.897114034e-24
    134.25 -2.321781551e-24 -1.470636054e-25
     134.5 -9.587917116e-24 2.117659474e-24
    134.75 2.369101347e-24 -4.736484195e-24
       135 -1.323899802e-24 -6.037275608e-24
    135.25 1.338665777e-24 -6.856509893e-24
     135.5 1.042295174e-23 6.808575902e-24
    135.75 7.91659609e-24 4.864813073e-24
       136 -8.41722041e-24 -1.11930556e-23
    136.25 -5.055884857e-24 9.057803795e-24
     136.5 -5.530478817e-24 9.330213402e-25
    136.75 -1.559956061e-23 8.907823275e-24
       137 3.623521275e-24 1.036537495e-23
    137.25 7.558707299e-24 -1.094527068e-23
     137.5 5.405374096e-24 3.076523609e-24
    137.75 -8.951129942e-25 -3.113988127e-24
       138 1.356007795e-23 5.449293955e-24
    138.25 7.195440388e-26 -3.16439712e-24
     138.5 -1.367060234e-23 5.998146023e-24
    138.75 3.513117905e-24 -5.226686694e-24
       139 2.041149633e-24 -1.212508991e-23
    139.25 2.564589929e-24 1.296140749e-23
     139.5 1.360048564e-24 -1.57139151e-23
    139.75 1.95055904e-24 1.811280834e-25
       140 5.255361031e-24 1.130151202e-23
    140.25 2.740442083e-24 -1.136408878e-23
     140.5 -1.734304133e-23 3.202660523e-24
    140.75 1.102910062e-24 -2.246991819e-24
       141 -7.781456635e-24 -1.609978577e-24
    141.25 -5.173393788e-24 5.891416894e-24
     141.5 1.041961006e-23 9.115585977e-24
    141.75 -6.047020967e-24 -6.288356628e-24
       142 4.397971668e-24 1.009891001e-23
    142.25 -6.242888009e-24 1.453174301e-23
     142.5 -1.131985555e-24 -1.823627888e-24
    142.75 -5.064506568e-25 -2.732116955e-24
       143 5.692402743e-24 -1.091908939e-23
    143.25 5.780037094e-24 -1.014630334e-23
     143.5 -4.729765359e-25 9.774825005e-24
    143.75 1.316692419e-24 -7.157238986e-25
       144 5.882521663e-24 -5.83165024e-24
    144.25 4.127524776e-24 -4.165934875e-25
     144.5 -9.578895924e-24 -6.939922928e-24
    144.75 -2.384031812e-24 -5.501750037e-25
       145 1.927611116e-23 1.258098108e-23
    145.25 -4.632387227e-24 -7.891101207e-24
     145.5 -6.319614491e-24 -8.409964325e-24
    145.75 5.164903839e-24 2.480265447e-24
       146 -5.277574325e-24 1.495778919e-23
    146.25 -1.094596884e-23 -1.069762229e-23
     146.5 1.439983329e-24 -4.202135234e-24
    146.75 -4.560819957e-25 -5.709027998e-25
       147 -2.442011636e-24 1.32707771e-24
    147.25 4.932012687e-24 1.404980595e-23
     147.5 3.952719365e-24 6.851764472e-25
    147.75 5.900013008e-24 -6.965693954e-24
       148 -8.204268e-24 5.375751371e-24
    148.25 -2.297336504e-24 -7.291864412e-24
     148.5 -1.825269255e-24 7.783421819e-25
